Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,CDS,99916410,99916497,,+,1
NC_000001.11,BestRefSeq,CDS,99916598,99916731,,+,0
NC_000001.11,BestRefSeq,CDS,99921534,99921651,,+,1
NC_000001.11,BestRefSeq,CDS,99993555,99993741,,+,0
NC_000001.11,BestRefSeq,CDS,99999261,99999415,,+,2
NC_000001.11,BestRefSeq,CDS,100007034,100007156,,+,0
NC_000001.11,BestRefSeq,CDS,100011365,100011533,,+,0
NC_000001.11,BestRefSeq,CDS,100015302,100015420,,+,2
NC_000001.11,BestRefSeq,CDS,100017682,100017815,,+,0
NC_000001.11,BestRefSeq,CDS,100022386,100022476,,+,1
NC_000001.11,BestRefSeq,CDS,99993555,99993741,,+,0
NC_000001.11,BestRefSeq,CDS,99999261,99999415,,+,2
NC_000001.11,BestRefSeq,CDS,100007034,100007156,,+,0
NC_000001.11,BestRefSeq,CDS,100011365,100011533,,+,0
NC_000001.11,BestRefSeq,CDS,100022386,100022414,,+,2
NC_000001.11,BestRefSeq,CDS,99970537,99970644,,+,0
NC_000001.11,BestRefSeq,CDS,99993537,99993741,,+,0
NC_000001.11,BestRefSeq,CDS,99999261,99999415,,+,2
NC_000001.11,BestRefSeq,CDS,100007034,100007156,,+,0
NC_000001.11,BestRefSeq,CDS,100011365,100011533,,+,0
NC_000001.11,BestRefSeq,CDS,100015302,100015420,,+,2
NC_000001.11,BestRefSeq,CDS,100017682,100017815,,+,0
NC_000001.11,BestRefSeq,CDS,100022386,100022476,,+,1
NC_000001.11,BestRefSeq,CDS,100038233,100038316,,+,0
NC_000001.11,BestRefSeq,CDS,100049909,100050004,,+,0
NC_000001.11,BestRefSeq,CDS,100058666,100058728,,+,0
NC_000001.11,BestRefSeq,CDS,100059878,100060005,,+,0
NC_000001.11,BestRefSeq,CDS,100061835,100061949,,+,1
NC_000001.11,BestRefSeq,CDS,100067977,100068195,,+,0
NC_000001.11,BestRefSeq,CDS,100068473,100068586,,+,0
NC_000001.11,BestRefSeq,CDS,100069614,100069685,,+,0
NC_000001.11,BestRefSeq,CDS,100077165,100077277,,+,0
NC_000001.11,BestRefSeq,CDS,100078451,100078548,,+,1
NC_000001.11,BestRefSeq,CDS,100080496,100080659,,+,2
NC_000001.11,BestRefSeq,CDS,100082003,100082209,,+,0
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140408,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100146527,100146672,,+,2
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140408,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100147894,100148326,,+,2
NC_000001.11,BestRefSeq,CDS,100148625,100148820,,+,1
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140408,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100148625,100148656,,+,2
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140450,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100146527,100146672,,+,2
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140450,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100147894,100148326,,+,2
NC_000001.11,BestRefSeq,CDS,100148625,100148820,,+,1
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100136882,100136928,,+,0
NC_000001.11,BestRefSeq,CDS,100137019,100137085,,+,1
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140450,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100148625,100148656,,+,2
NC_000001.11,BestRefSeq,CDS,100133169,100133315,,+,0
NC_000001.11,BestRefSeq,CDS,100139649,100139711,,+,0
NC_000001.11,BestRefSeq,CDS,100140182,100140251,,+,0
NC_000001.11,BestRefSeq,CDS,100140408,100140514,,+,2
NC_000001.11,BestRefSeq,CDS,100140852,100141019,,+,0
NC_000001.11,BestRefSeq,CDS,100143137,100143209,,+,0
NC_000001.11,BestRefSeq,CDS,100144069,100144143,,+,2
NC_000001.11,BestRefSeq,CDS,100147894,100148326,,+,2
NC_000001.11,BestRefSeq,CDS,100148625,100148820,,+,1
NC_000001.11,BestRefSeq,CDS,100266376,100266420,,+,0
NC_000001.11,BestRefSeq,CDS,100266524,100266624,,+,0
NC_000001.11,BestRefSeq,CDS,100267500,100267538,,+,1
NC_000001.11,BestRefSeq,CDS,100268152,100268295,,+,1
NC_000001.11,BestRefSeq,CDS,100270557,100270680,,+,1
NC_000001.11,BestRefSeq,CDS,100273394,100273452,,+,0
NC_000001.11,BestRefSeq,CDS,100274824,100274965,,+,1
NC_000001.11,BestRefSeq,CDS,100275599,100275723,,+,0
NC_000001.11,BestRefSeq,CDS,100277258,100277316,,+,1
NC_000001.11,BestRefSeq,CDS,100285228,100285322,,+,2
NC_000001.11,BestRefSeq,CDS,100287099,100287203,,+,0
NC_000001.11,BestRefSeq,CDS,100291403,100291504,,+,0
NC_000001.11,BestRefSeq,CDS,100266376,100266420,,+,0
NC_000001.11,BestRefSeq,CDS,100266524,100266624,,+,0
NC_000001.11,BestRefSeq,CDS,100268152,100268295,,+,1
NC_000001.11,BestRefSeq,CDS,100270557,100270680,,+,1
NC_000001.11,BestRefSeq,CDS,100273394,100273452,,+,0
NC_000001.11,BestRefSeq,CDS,100274824,100274965,,+,1
NC_000001.11,BestRefSeq,CDS,100275599,100275723,,+,0
NC_000001.11,BestRefSeq,CDS,100277258,100277316,,+,1
NC_000001.11,BestRefSeq,CDS,100285228,100285322,,+,2
NC_000001.11,BestRefSeq,CDS,100287099,100287203,,+,0
NC_000001.11,BestRefSeq,CDS,100291403,100291504,,+,0
NC_000001.11,BestRefSeq,CDS,100377580,100377621,,+,0
NC_000001.11,BestRefSeq,CDS,100390732,100390824,,+,0
NC_000001.11,BestRefSeq,CDS,100424222,100424301,,+,0
NC_000001.11,BestRefSeq,CDS,100439932,100439998,,+,1
NC_000001.11,BestRefSeq,CDS,100442934,100442996,,+,0
NC_000001.11,BestRefSeq,CDS,100455405,100455492,,+,0
NC_000001.11,BestRefSeq,CDS,100462651,100462881,,+,2
NC_000001.11,BestRefSeq,CDS,100467956,100468094,,+,2
NC_000001.11,BestRefSeq,CDS,100484292,100484451,,+,1
NC_000001.11,BestRefSeq,CDS,100494818,100494930,,+,0
NC_000001.11,BestRefSeq,CDS,100496002,100496049,,+,1
NC_000001.11,BestRefSeq,CDS,100498085,100498207,,+,1
NC_000001.11,BestRefSeq,CDS,100498929,100499379,,+,1
NC_000001.11,BestRefSeq,CDS,100352955,100353003,,+,0
NC_000001.11,BestRefSeq,CDS,100353762,100353852,,+,2
NC_000001.11,BestRefSeq,CDS,100377546,100377621,,+,1
NC_000001.11,BestRefSeq,CDS,100390732,100390824,,+,0
NC_000001.11,BestRefSeq,CDS,100424222,100424301,,+,0
NC_000001.11,BestRefSeq,CDS,100439932,100439998,,+,1
NC_000001.11,BestRefSeq,CDS,100442934,100442996,,+,0
NC_000001.11,BestRefSeq,CDS,100455405,100455492,,+,0
NC_000001.11,BestRefSeq,CDS,100462651,100462881,,+,2
NC_000001.11,BestRefSeq,CDS,100467956,100468094,,+,2
NC_000001.11,BestRefSeq,CDS,100484292,100484451,,+,1
NC_000001.11,BestRefSeq,CDS,100494818,100494930,,+,0
NC_000001.11,BestRefSeq,CDS,100496002,100496049,,+,1
NC_000001.11,BestRefSeq,CDS,100498085,100498207,,+,1
NC_000001.11,BestRefSeq,CDS,100498929,100499262,,+,1
NC_000001.11,BestRefSeq,CDS,100504814,100504891,,+,0
NC_000001.11,BestRefSeq,CDS,100352955,100353003,,+,0
NC_000001.11,BestRefSeq,CDS,100353762,100353852,,+,2
NC_000001.11,BestRefSeq,CDS,100377546,100377621,,+,1
NC_000001.11,BestRefSeq,CDS,100390732,100390824,,+,0
NC_000001.11,BestRefSeq,CDS,100424222,100424301,,+,0
NC_000001.11,BestRefSeq,CDS,100439932,100439998,,+,1
NC_000001.11,BestRefSeq,CDS,100442934,100442996,,+,0
NC_000001.11,BestRefSeq,CDS,100455405,100455492,,+,0
NC_000001.11,BestRefSeq,CDS,100462651,100462881,,+,2
NC_000001.11,BestRefSeq,CDS,100467956,100468094,,+,2
NC_000001.11,BestRefSeq,CDS,100484292,100484451,,+,1
NC_000001.11,BestRefSeq,CDS,100494818,100494930,,+,0
NC_000001.11,BestRefSeq,CDS,100496002,100496049,,+,1
NC_000001.11,BestRefSeq,CDS,100498085,100498207,,+,1
NC_000001.11,BestRefSeq,CDS,100498929,100499262,,+,1
NC_000001.11,BestRefSeq,CDS,100518251,100518280,,+,0
NC_000001.11,BestRefSeq,CDS,100352955,100353003,,+,0
NC_000001.11,BestRefSeq,CDS,100353762,100353852,,+,2
NC_000001.11,BestRefSeq,CDS,100377546,100377621,,+,1
NC_000001.11,BestRefSeq,CDS,100390732,100390824,,+,0
NC_000001.11,BestRefSeq,CDS,100424222,100424301,,+,0
NC_000001.11,BestRefSeq,CDS,100439932,100439998,,+,1
NC_000001.11,BestRefSeq,CDS,100442934,100442996,,+,0
NC_000001.11,BestRefSeq,CDS,100455405,100455492,,+,0
NC_000001.11,BestRefSeq,CDS,100462651,100462881,,+,2
NC_000001.11,BestRefSeq,CDS,100467956,100468094,,+,2
NC_000001.11,BestRefSeq,CDS,100484292,100484451,,+,1
NC_000001.11,BestRefSeq,CDS,100494818,100494930,,+,0
NC_000001.11,BestRefSeq,CDS,100496002,100496049,,+,1
NC_000001.11,BestRefSeq,CDS,100498085,100498207,,+,1
NC_000001.11,BestRefSeq,CDS,100498929,100499379,,+,1
NC_000001.11,BestRefSeq,CDS,100467997,100468094,,+,0
NC_000001.11,BestRefSeq,CDS,100484292,100484451,,+,1
NC_000001.11,BestRefSeq,CDS,100494818,100494930,,+,0
NC_000001.11,BestRefSeq,CDS,100496002,100496049,,+,1
NC_000001.11,BestRefSeq,CDS,100498085,100498207,,+,1
NC_000001.11,BestRefSeq,CDS,100498929,100499379,,+,1
NC_000001.11,BestRefSeq,CDS,100352955,100353003,,+,0
NC_000001.11,BestRefSeq,CDS,100353762,100353852,,+,2
NC_000001.11,BestRefSeq,CDS,100377546,100377621,,+,1
NC_000001.11,BestRefSeq,CDS,100390732,100390824,,+,0
NC_000001.11,BestRefSeq,CDS,100424222,100424301,,+,0
NC_000001.11,BestRefSeq,CDS,100439932,100439998,,+,1
NC_000001.11,BestRefSeq,CDS,100442934,100442996,,+,0
NC_000001.11,BestRefSeq,CDS,100455405,100455492,,+,0
NC_000001.11,BestRefSeq,CDS,100462651,100462881,,+,2
NC_000001.11,BestRefSeq,CDS,100467956,100468094,,+,2
NC_000001.11,BestRefSeq,CDS,100484292,100484466,,+,1
NC_000001.11,BestRefSeq,CDS,100538967,100540121,,+,0
NC_000001.11,BestRefSeq,CDS,100719861,100719924,,+,0
NC_000001.11,BestRefSeq,CDS,100720476,100720751,,+,2
NC_000001.11,BestRefSeq,CDS,100723020,100723340,,+,2
NC_000001.11,BestRefSeq,CDS,100724624,100724890,,+,2
NC_000001.11,BestRefSeq,CDS,100729107,100729382,,+,2
NC_000001.11,BestRefSeq,CDS,100731198,100731518,,+,2
NC_000001.11,BestRefSeq,CDS,100732418,100732684,,+,2
NC_000001.11,BestRefSeq,CDS,100734502,100734768,,+,2
NC_000001.11,BestRefSeq,CDS,100738123,100738283,,+,2
NC_000001.11,BestRefSeq,CDS,100719861,100719924,,+,0
NC_000001.11,BestRefSeq,CDS,100720476,100720751,,+,2
NC_000001.11,BestRefSeq,CDS,100723020,100723340,,+,2
NC_000001.11,BestRefSeq,CDS,100724624,100724890,,+,2
NC_000001.11,BestRefSeq,CDS,100731198,100731518,,+,2
NC_000001.11,BestRefSeq,CDS,100732418,100732684,,+,2
NC_000001.11,BestRefSeq,CDS,100734502,100734768,,+,2
NC_000001.11,BestRefSeq,CDS,100738123,100738283,,+,2
NC_000001.11,BestRefSeq,CDS,100719861,100719924,,+,0
NC_000001.11,BestRefSeq,CDS,100720476,100720565,,+,2
NC_000001.11,BestRefSeq,CDS,100723020,100723340,,+,2
NC_000001.11,BestRefSeq,CDS,100724624,100724890,,+,2
NC_000001.11,BestRefSeq,CDS,100729107,100729382,,+,2
NC_000001.11,BestRefSeq,CDS,100731198,100731518,,+,2
NC_000001.11,BestRefSeq,CDS,100732418,100732684,,+,2
NC_000001.11,BestRefSeq,CDS,100734502,100734768,,+,2
NC_000001.11,BestRefSeq,CDS,100738123,100738283,,+,2
NC_000001.11,BestRefSeq,CDS,100896263,100896342,,+,0
NC_000001.11,BestRefSeq,CDS,100896570,100896671,,+,1
NC_000001.11,BestRefSeq,CDS,100906852,100906965,,+,1
NC_000001.11,BestRefSeq,CDS,100911063,100911150,,+,1
NC_000001.11,BestRefSeq,CDS,100912112,100912238,,+,0
NC_000001.11,BestRefSeq,CDS,100913663,100913806,,+,2
NC_000001.11,BestRefSeq,CDS,100918077,100918127,,+,2
NC_000001.11,BestRefSeq,CDS,100921706,100921841,,+,2
NC_000001.11,BestRefSeq,CDS,100961828,100961918,,+,1
NC_000001.11,BestRefSeq,CDS,100965769,100965918,,+,0
NC_000001.11,BestRefSeq,CDS,100974810,100974857,,+,0
NC_000001.11,BestRefSeq,CDS,100896263,100896342,,+,0
NC_000001.11,BestRefSeq,CDS,100896570,100896671,,+,1
NC_000001.11,BestRefSeq,CDS,100906852,100906965,,+,1
NC_000001.11,BestRefSeq,CDS,100911063,100911150,,+,1
NC_000001.11,BestRefSeq,CDS,100912112,100912238,,+,0
NC_000001.11,BestRefSeq,CDS,100913663,100913806,,+,2
NC_000001.11,BestRefSeq,CDS,100918077,100918127,,+,2
NC_000001.11,BestRefSeq,CDS,100921706,100921841,,+,2
NC_000001.11,BestRefSeq,CDS,100961828,100961918,,+,1
NC_000001.11,BestRefSeq,CDS,100965769,100965918,,+,0
NC_000001.11,BestRefSeq,CDS,100974810,100974857,,+,0
NC_000001.11,BestRefSeq,CDS,101238985,101240133,,+,0
NC_000001.11,BestRefSeq,CDS,101238985,101240133,,+,0
NC_000001.11,BestRefSeq,CDS,103526071,103526262,,+,0
NC_000001.11,BestRefSeq,CDS,103527695,103527742,,+,0
NC_000001.11,BestRefSeq,CDS,103533739,103533857,,+,0
NC_000001.11,BestRefSeq,CDS,103534774,103534857,,+,1
NC_000001.11,BestRefSeq,CDS,103535330,103535441,,+,1
NC_000001.11,BestRefSeq,CDS,103536126,103536194,,+,0
NC_000001.11,BestRefSeq,CDS,103537342,103537484,,+,0
NC_000001.11,BestRefSeq,CDS,103541350,103541475,,+,1
NC_000001.11,BestRefSeq,CDS,103543296,103543447,,+,1
NC_000001.11,BestRefSeq,CDS,103544941,103545102,,+,2
NC_000001.11,BestRefSeq,CDS,103546248,103546342,,+,2
NC_000001.11,BestRefSeq,CDS,103546977,103547035,,+,0
NC_000001.11,BestRefSeq,CDS,103550941,103551073,,+,1
NC_000001.11,BestRefSeq,CDS,103551721,103551780,,+,0
NC_000001.11,BestRefSeq,CDS,103571603,103571770,,+,0
NC_000001.11,BestRefSeq,CDS,103572110,103572256,,+,0
NC_000001.11,BestRefSeq,CDS,103573063,103573260,,+,0
NC_000001.11,BestRefSeq,CDS,103573708,103573938,,+,0
NC_000001.11,BestRefSeq,CDS,103574260,103574393,,+,0
NC_000001.11,BestRefSeq,CDS,103575223,103575345,,+,1
NC_000001.11,BestRefSeq,CDS,103575441,103575540,,+,1
NC_000001.11,BestRefSeq,CDS,103577490,103577608,,+,0
NC_000001.11,BestRefSeq,CDS,103577720,103577845,,+,1
NC_000001.11,BestRefSeq,CDS,103579311,103579500,,+,1
NC_000001.11,BestRefSeq,CDS,103571603,103571770,,+,0
NC_000001.11,BestRefSeq,CDS,103572110,103572256,,+,0
NC_000001.11,BestRefSeq,CDS,103573063,103573260,,+,0
NC_000001.11,BestRefSeq,CDS,103573708,103573938,,+,0
NC_000001.11,BestRefSeq,CDS,103574260,103574393,,+,0
NC_000001.11,BestRefSeq,CDS,103575223,103575345,,+,1
NC_000001.11,BestRefSeq,CDS,103575441,103575540,,+,1
NC_000001.11,BestRefSeq,CDS,103577490,103577608,,+,0
NC_000001.11,BestRefSeq,CDS,103577720,103577845,,+,1
NC_000001.11,BestRefSeq,CDS,103579311,103579500,,+,1
NC_000001.11,BestRefSeq,CDS,103571603,103571770,,+,0
NC_000001.11,BestRefSeq,CDS,103572110,103572256,,+,0
NC_000001.11,BestRefSeq,CDS,103573063,103573260,,+,0
NC_000001.11,BestRefSeq,CDS,103573708,103573938,,+,0
NC_000001.11,BestRefSeq,CDS,103574260,103574393,,+,0
NC_000001.11,BestRefSeq,CDS,103575223,103575345,,+,1
NC_000001.11,BestRefSeq,CDS,103575441,103575540,,+,1
NC_000001.11,BestRefSeq,CDS,103577490,103577608,,+,0
NC_000001.11,BestRefSeq,CDS,103577720,103577845,,+,1
NC_000001.11,BestRefSeq,CDS,103579311,103579500,,+,1
NC_000001.11,BestRefSeq,CDS,103617441,103617608,,+,0
NC_000001.11,BestRefSeq,CDS,103617954,103618100,,+,0
NC_000001.11,BestRefSeq,CDS,103618911,103619108,,+,0
NC_000001.11,BestRefSeq,CDS,103619554,103619784,,+,0
NC_000001.11,BestRefSeq,CDS,103620551,103620684,,+,0
NC_000001.11,BestRefSeq,CDS,103621577,103621699,,+,1
NC_000001.11,BestRefSeq,CDS,103621794,103621893,,+,1
NC_000001.11,BestRefSeq,CDS,103623866,103623984,,+,0
NC_000001.11,BestRefSeq,CDS,103624096,103624221,,+,1
NC_000001.11,BestRefSeq,CDS,103625557,103625746,,+,1
NC_000001.11,BestRefSeq,CDS,103656331,103656498,,+,0
NC_000001.11,BestRefSeq,CDS,103656844,103656990,,+,0
NC_000001.11,BestRefSeq,CDS,103657794,103657991,,+,0
NC_000001.11,BestRefSeq,CDS,103658440,103658670,,+,0
NC_000001.11,BestRefSeq,CDS,103659410,103659543,,+,0
NC_000001.11,BestRefSeq,CDS,103660360,103660482,,+,1
NC_000001.11,BestRefSeq,CDS,103660577,103660676,,+,1
NC_000001.11,BestRefSeq,CDS,103662657,103662775,,+,0
NC_000001.11,BestRefSeq,CDS,103662886,103663011,,+,1
NC_000001.11,BestRefSeq,CDS,103664331,103664520,,+,1
NC_000001.11,BestRefSeq,CDS,103656331,103656498,,+,0
NC_000001.11,BestRefSeq,CDS,103656844,103656990,,+,0
NC_000001.11,BestRefSeq,CDS,103657794,103657991,,+,0
NC_000001.11,BestRefSeq,CDS,103658440,103658670,,+,0
NC_000001.11,BestRefSeq,CDS,103659410,103659543,,+,0
NC_000001.11,BestRefSeq,CDS,103660360,103660482,,+,1
NC_000001.11,BestRefSeq,CDS,103660577,103660676,,+,1
NC_000001.11,BestRefSeq,CDS,103662657,103662775,,+,0
NC_000001.11,BestRefSeq,CDS,103662886,103663011,,+,1
NC_000001.11,BestRefSeq,CDS,103664331,103664520,,+,1
NC_000001.11,BestRefSeq,CDS,103750470,103750637,,+,0
NC_000001.11,BestRefSeq,CDS,103750983,103751129,,+,0
NC_000001.11,BestRefSeq,CDS,103751933,103752130,,+,0
NC_000001.11,BestRefSeq,CDS,103752579,103752809,,+,0
NC_000001.11,BestRefSeq,CDS,103753549,103753682,,+,0
NC_000001.11,BestRefSeq,CDS,103754499,103754621,,+,1
NC_000001.11,BestRefSeq,CDS,103754715,103754814,,+,1
NC_000001.11,BestRefSeq,CDS,103756795,103756913,,+,0
NC_000001.11,BestRefSeq,CDS,103757024,103757149,,+,1
NC_000001.11,BestRefSeq,CDS,103758469,103758658,,+,1
NC_000001.11,BestRefSeq,CDS,103750470,103750637,,+,0
NC_000001.11,BestRefSeq,CDS,103750983,103751129,,+,0
NC_000001.11,BestRefSeq,CDS,103751933,103752130,,+,0
NC_000001.11,BestRefSeq,CDS,103752579,103752809,,+,0
NC_000001.11,BestRefSeq,CDS,103753549,103753682,,+,0
NC_000001.11,BestRefSeq,CDS,103754499,103754621,,+,1
NC_000001.11,BestRefSeq,CDS,103754715,103754814,,+,1
NC_000001.11,BestRefSeq,CDS,103756795,103756913,,+,0
NC_000001.11,BestRefSeq,CDS,103757024,103757149,,+,1
NC_000001.11,BestRefSeq,CDS,103758469,103758658,,+,1
NC_000001.11,BestRefSeq,CDS,107056716,107057843,,+,0
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107418580,107418645,,+,2
NC_000001.11,BestRefSeq,CDS,107436665,107436799,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107430750,107430917,,+,2
NC_000001.11,BestRefSeq,CDS,107436665,107436799,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107418580,107418645,,+,2
NC_000001.11,BestRefSeq,CDS,107421084,107421143,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107418580,107418645,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107430750,107430917,,+,2
NC_000001.11,BestRefSeq,CDS,107436665,107436799,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107436665,107436799,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107418580,107418645,,+,2
NC_000001.11,BestRefSeq,CDS,107421084,107421143,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107430750,107430917,,+,2
NC_000001.11,BestRefSeq,CDS,107436665,107436799,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,107148594,107148839,,+,0
NC_000001.11,BestRefSeq,CDS,107324282,107324922,,+,0
NC_000001.11,BestRefSeq,CDS,107395154,107395326,,+,1
NC_000001.11,BestRefSeq,CDS,107407682,107407708,,+,2
NC_000001.11,BestRefSeq,CDS,107480611,107480840,,+,2
NC_000001.11,BestRefSeq,CDS,108450602,108450779,,+,0
NC_000001.11,BestRefSeq,CDS,108452190,108452289,,+,2
