Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,exon,108931313,108934363,,+,
NC_000001.11,BestRefSeq,exon,109090764,109090882,,+,
NC_000001.11,BestRefSeq,exon,109091660,109091748,,+,
NC_000001.11,BestRefSeq,exon,109092890,109093021,,+,
NC_000001.11,BestRefSeq,exon,109094417,109096934,,+,
NC_000001.11,BestRefSeq,exon,109090764,109090882,,+,
NC_000001.11,BestRefSeq,exon,109094417,109096934,,+,
NC_000001.11,BestRefSeq,exon,109090764,109090882,,+,
NC_000001.11,BestRefSeq,exon,109092890,109093082,,+,
NC_000001.11,BestRefSeq,exon,109094417,109096934,,+,
NC_000001.11,BestRefSeq,exon,109090764,109090882,,+,
NC_000001.11,BestRefSeq,exon,109092890,109093021,,+,
NC_000001.11,BestRefSeq,exon,109094417,109096934,,+,
NC_000001.11,BestRefSeq,exon,109100193,109100612,,+,
NC_000001.11,BestRefSeq,exon,109114115,109114336,,+,
NC_000001.11,BestRefSeq,exon,109161894,109162014,,+,
NC_000001.11,BestRefSeq,exon,109164499,109164691,,+,
NC_000001.11,BestRefSeq,exon,109171866,109172013,,+,
NC_000001.11,BestRefSeq,exon,109172488,109172568,,+,
NC_000001.11,BestRefSeq,exon,109173474,109173579,,+,
NC_000001.11,BestRefSeq,exon,109173688,109173837,,+,
NC_000001.11,BestRefSeq,exon,109185045,109185133,,+,
NC_000001.11,BestRefSeq,exon,109188177,109188354,,+,
NC_000001.11,BestRefSeq,exon,109189066,109189194,,+,
NC_000001.11,BestRefSeq,exon,109189592,109189682,,+,
NC_000001.11,BestRefSeq,exon,109191366,109191471,,+,
NC_000001.11,BestRefSeq,exon,109191726,109191863,,+,
NC_000001.11,BestRefSeq,exon,109192611,109192874,,+,
NC_000001.11,BestRefSeq,exon,109194421,109194594,,+,
NC_000001.11,BestRefSeq,exon,109197474,109197654,,+,
NC_000001.11,BestRefSeq,exon,109197979,109198075,,+,
NC_000001.11,BestRefSeq,exon,109198573,109198674,,+,
NC_000001.11,BestRefSeq,exon,109199854,109199980,,+,
NC_000001.11,BestRefSeq,exon,109200059,109200237,,+,
NC_000001.11,BestRefSeq,exon,109200735,109200900,,+,
NC_000001.11,BestRefSeq,exon,109202944,109206781,,+,
NC_000001.11,BestRefSeq,exon,109114115,109114336,,+,
NC_000001.11,BestRefSeq,exon,109161894,109162014,,+,
NC_000001.11,BestRefSeq,exon,109164499,109164691,,+,
NC_000001.11,BestRefSeq,exon,109171866,109172013,,+,
NC_000001.11,BestRefSeq,exon,109172488,109172568,,+,
NC_000001.11,BestRefSeq,exon,109173474,109173557,,+,
NC_000001.11,BestRefSeq,exon,109188177,109188354,,+,
NC_000001.11,BestRefSeq,exon,109189066,109189194,,+,
NC_000001.11,BestRefSeq,exon,109189592,109189682,,+,
NC_000001.11,BestRefSeq,exon,109191366,109191471,,+,
NC_000001.11,BestRefSeq,exon,109191726,109191863,,+,
NC_000001.11,BestRefSeq,exon,109192611,109192874,,+,
NC_000001.11,BestRefSeq,exon,109194421,109194594,,+,
NC_000001.11,BestRefSeq,exon,109197474,109197654,,+,
NC_000001.11,BestRefSeq,exon,109197979,109198075,,+,
NC_000001.11,BestRefSeq,exon,109198573,109198674,,+,
NC_000001.11,BestRefSeq,exon,109199854,109199980,,+,
NC_000001.11,BestRefSeq,exon,109200059,109200237,,+,
NC_000001.11,BestRefSeq,exon,109200735,109200900,,+,
NC_000001.11,BestRefSeq,exon,109202944,109206781,,+,
NC_000001.11,BestRefSeq,exon,109114115,109114336,,+,
NC_000001.11,BestRefSeq,exon,109164499,109164691,,+,
NC_000001.11,BestRefSeq,exon,109171866,109172013,,+,
NC_000001.11,BestRefSeq,exon,109172488,109172568,,+,
NC_000001.11,BestRefSeq,exon,109173474,109173579,,+,
NC_000001.11,BestRefSeq,exon,109173688,109173837,,+,
NC_000001.11,BestRefSeq,exon,109185045,109185133,,+,
NC_000001.11,BestRefSeq,exon,109188177,109188354,,+,
NC_000001.11,BestRefSeq,exon,109189066,109189194,,+,
NC_000001.11,BestRefSeq,exon,109189592,109189682,,+,
NC_000001.11,BestRefSeq,exon,109191366,109191471,,+,
NC_000001.11,BestRefSeq,exon,109191726,109191863,,+,
NC_000001.11,BestRefSeq,exon,109192611,109192874,,+,
NC_000001.11,BestRefSeq,exon,109194421,109194594,,+,
NC_000001.11,BestRefSeq,exon,109197474,109197654,,+,
NC_000001.11,BestRefSeq,exon,109197979,109198075,,+,
NC_000001.11,BestRefSeq,exon,109198573,109198674,,+,
NC_000001.11,BestRefSeq,exon,109199854,109199980,,+,
NC_000001.11,BestRefSeq,exon,109200059,109200237,,+,
NC_000001.11,BestRefSeq,exon,109200735,109200900,,+,
NC_000001.11,BestRefSeq,exon,109202913,109206781,,+,
NC_000001.11,BestRefSeq,exon,109186549,109187670,,+,
NC_000001.11,BestRefSeq,exon,109188177,109188354,,+,
NC_000001.11,BestRefSeq,exon,109189066,109189194,,+,
NC_000001.11,BestRefSeq,exon,109189592,109189682,,+,
NC_000001.11,BestRefSeq,exon,109191366,109191471,,+,
NC_000001.11,BestRefSeq,exon,109191726,109191863,,+,
NC_000001.11,BestRefSeq,exon,109192611,109192874,,+,
NC_000001.11,BestRefSeq,exon,109194421,109194594,,+,
NC_000001.11,BestRefSeq,exon,109197474,109197654,,+,
NC_000001.11,BestRefSeq,exon,109197979,109198075,,+,
NC_000001.11,BestRefSeq,exon,109198573,109198674,,+,
NC_000001.11,BestRefSeq,exon,109199854,109199980,,+,
NC_000001.11,BestRefSeq,exon,109200059,109200237,,+,
NC_000001.11,BestRefSeq,exon,109200735,109200900,,+,
NC_000001.11,BestRefSeq,exon,109202944,109206781,,+,
NC_000001.11,BestRefSeq,exon,109213893,109214128,,+,
NC_000001.11,BestRefSeq,exon,109214547,109217491,,+,
NC_000001.11,BestRefSeq,exon,109213893,109214128,,+,
NC_000001.11,BestRefSeq,exon,109223978,109224048,,+,
NC_000001.11,BestRefSeq,exon,109228352,109228432,,+,
NC_000001.11,BestRefSeq,exon,109229414,109229572,,+,
NC_000001.11,BestRefSeq,exon,109230878,109231021,,+,
NC_000001.11,BestRefSeq,exon,109231631,109231786,,+,
NC_000001.11,BestRefSeq,exon,109235210,109235431,,+,
NC_000001.11,BestRefSeq,exon,109235977,109236106,,+,
NC_000001.11,BestRefSeq,exon,109236391,109236548,,+,
NC_000001.11,BestRefSeq,exon,109236805,109236870,,+,
NC_000001.11,BestRefSeq,exon,109237244,109237373,,+,
NC_000001.11,BestRefSeq,exon,109237731,109238182,,+,
NC_000001.11,BestRefSeq,exon,109213918,109214128,,+,
NC_000001.11,BestRefSeq,exon,109223978,109224048,,+,
NC_000001.11,BestRefSeq,exon,109228352,109228432,,+,
NC_000001.11,BestRefSeq,exon,109229414,109229572,,+,
NC_000001.11,BestRefSeq,exon,109230878,109231021,,+,
NC_000001.11,BestRefSeq,exon,109231631,109231786,,+,
NC_000001.11,BestRefSeq,exon,109235210,109235431,,+,
NC_000001.11,BestRefSeq,exon,109235977,109236106,,+,
NC_000001.11,BestRefSeq,exon,109236391,109236548,,+,
NC_000001.11,BestRefSeq,exon,109237244,109237373,,+,
NC_000001.11,BestRefSeq,exon,109237731,109238182,,+,
NC_000001.11,BestRefSeq,exon,109249539,109253389,,+,
NC_000001.11,BestRefSeq,exon,109258432,109259079,,+,
NC_000001.11,BestRefSeq,exon,109261042,109261264,,+,
NC_000001.11,BestRefSeq,exon,109261513,109261628,,+,
NC_000001.11,BestRefSeq,exon,109261808,109261896,,+,
NC_000001.11,BestRefSeq,exon,109262287,109262444,,+,
NC_000001.11,BestRefSeq,exon,109262806,109262969,,+,
NC_000001.11,BestRefSeq,exon,109263142,109263267,,+,
NC_000001.11,BestRefSeq,exon,109263611,109263777,,+,
NC_000001.11,BestRefSeq,exon,109264078,109264365,,+,
NC_000001.11,BestRefSeq,exon,109264454,109264628,,+,
NC_000001.11,BestRefSeq,exon,109264868,109265009,,+,
NC_000001.11,BestRefSeq,exon,109265191,109265311,,+,
NC_000001.11,BestRefSeq,exon,109265735,109265918,,+,
NC_000001.11,BestRefSeq,exon,109266105,109266206,,+,
NC_000001.11,BestRefSeq,exon,109267548,109267642,,+,
NC_000001.11,BestRefSeq,exon,109267851,109268060,,+,
NC_000001.11,BestRefSeq,exon,109268581,109268764,,+,
NC_000001.11,BestRefSeq,exon,109268880,109269008,,+,
NC_000001.11,BestRefSeq,exon,109269110,109269290,,+,
NC_000001.11,BestRefSeq,exon,109269424,109269591,,+,
NC_000001.11,BestRefSeq,exon,109269694,109269820,,+,
NC_000001.11,BestRefSeq,exon,109269933,109270133,,+,
NC_000001.11,BestRefSeq,exon,109270426,109270600,,+,
NC_000001.11,BestRefSeq,exon,109270927,109271039,,+,
NC_000001.11,BestRefSeq,exon,109271217,109271296,,+,
NC_000001.11,BestRefSeq,exon,109271386,109271512,,+,
NC_000001.11,BestRefSeq,exon,109271600,109271722,,+,
NC_000001.11,BestRefSeq,exon,109272278,109272405,,+,
NC_000001.11,BestRefSeq,exon,109272640,109272728,,+,
NC_000001.11,BestRefSeq,exon,109272833,109273027,,+,
NC_000001.11,BestRefSeq,exon,109273166,109273336,,+,
NC_000001.11,BestRefSeq,exon,109273436,109273670,,+,
NC_000001.11,BestRefSeq,exon,109274022,109275751,,+,
NC_000001.11,BestRefSeq,exon,109466546,109466897,,+,
NC_000001.11,BestRefSeq,exon,109467059,109467133,,+,
NC_000001.11,BestRefSeq,exon,109475581,109475705,,+,
NC_000001.11,BestRefSeq,exon,109476776,109476977,,+,
NC_000001.11,BestRefSeq,exon,109477818,109478009,,+,
NC_000001.11,BestRefSeq,exon,109479378,109482134,,+,
NC_000001.11,BestRefSeq,exon,109483905,109484080,,+,
NC_000001.11,BestRefSeq,exon,109486057,109486122,,+,
NC_000001.11,BestRefSeq,exon,109486506,109486610,,+,
NC_000001.11,BestRefSeq,exon,109487007,109487217,,+,
NC_000001.11,BestRefSeq,exon,109487518,109487804,,+,
NC_000001.11,BestRefSeq,exon,109488383,109488465,,+,
NC_000001.11,BestRefSeq,exon,109488847,109489100,,+,
NC_000001.11,BestRefSeq,exon,109489930,109490128,,+,
NC_000001.11,BestRefSeq,exon,109490271,109490392,,+,
NC_000001.11,BestRefSeq,exon,109490922,109491717,,+,
NC_000001.11,BestRefSeq,exon,109492027,109492104,,+,
NC_000001.11,BestRefSeq,exon,109492586,109492804,,+,
NC_000001.11,BestRefSeq,exon,109483905,109484080,,+,
NC_000001.11,BestRefSeq,exon,109486057,109486122,,+,
NC_000001.11,BestRefSeq,exon,109486506,109486610,,+,
NC_000001.11,BestRefSeq,exon,109487007,109487217,,+,
NC_000001.11,BestRefSeq,exon,109487614,109487804,,+,
NC_000001.11,BestRefSeq,exon,109488383,109488465,,+,
NC_000001.11,BestRefSeq,exon,109488847,109489100,,+,
NC_000001.11,BestRefSeq,exon,109489930,109490128,,+,
NC_000001.11,BestRefSeq,exon,109490271,109490392,,+,
NC_000001.11,BestRefSeq,exon,109490922,109491717,,+,
NC_000001.11,BestRefSeq,exon,109492586,109492804,,+,
NC_000001.11,BestRefSeq,exon,109483905,109484080,,+,
NC_000001.11,BestRefSeq,exon,109486057,109486122,,+,
NC_000001.11,BestRefSeq,exon,109486506,109486610,,+,
NC_000001.11,BestRefSeq,exon,109487007,109487217,,+,
NC_000001.11,BestRefSeq,exon,109487518,109487804,,+,
NC_000001.11,BestRefSeq,exon,109488383,109488465,,+,
NC_000001.11,BestRefSeq,exon,109488847,109489100,,+,
NC_000001.11,BestRefSeq,exon,109489930,109490128,,+,
NC_000001.11,BestRefSeq,exon,109490271,109490392,,+,
NC_000001.11,BestRefSeq,exon,109490922,109491717,,+,
NC_000001.11,BestRefSeq,exon,109492586,109492734,,+,
NC_000001.11,BestRefSeq,exon,109483959,109484080,,+,
NC_000001.11,BestRefSeq,exon,109485332,109485518,,+,
NC_000001.11,BestRefSeq,exon,109486057,109486122,,+,
NC_000001.11,BestRefSeq,exon,109486506,109486610,,+,
NC_000001.11,BestRefSeq,exon,109487007,109487217,,+,
NC_000001.11,BestRefSeq,exon,109487518,109487804,,+,
NC_000001.11,BestRefSeq,exon,109488383,109488465,,+,
NC_000001.11,BestRefSeq,exon,109488847,109489100,,+,
NC_000001.11,BestRefSeq,exon,109489930,109490128,,+,
NC_000001.11,BestRefSeq,exon,109490271,109490392,,+,
NC_000001.11,BestRefSeq,exon,109490922,109491717,,+,
NC_000001.11,BestRefSeq,exon,109492586,109492804,,+,
NC_000001.11,BestRefSeq,exon,109494094,109494287,,+,
NC_000001.11,BestRefSeq,exon,109494520,109494623,,+,
NC_000001.11,BestRefSeq,exon,109495143,109495180,,+,
NC_000001.11,BestRefSeq,exon,109495679,109500435,,+,
NC_000001.11,BestRefSeq,exon,109494094,109494287,,+,
NC_000001.11,BestRefSeq,exon,109494520,109494623,,+,
NC_000001.11,BestRefSeq,exon,109495143,109495180,,+,
NC_000001.11,BestRefSeq,exon,109495756,109500435,,+,
NC_000001.11,BestRefSeq,exon,109494094,109494287,,+,
NC_000001.11,BestRefSeq,exon,109494520,109494623,,+,
NC_000001.11,BestRefSeq,exon,109495756,109500435,,+,
NC_000001.11,BestRefSeq,exon,109494094,109494287,,+,
NC_000001.11,BestRefSeq,exon,109495143,109495180,,+,
NC_000001.11,BestRefSeq,exon,109495756,109500435,,+,
NC_000001.11,BestRefSeq,exon,109494094,109494154,,+,
NC_000001.11,BestRefSeq,exon,109495756,109500435,,+,
NC_000001.11,BestRefSeq,exon,109539872,109539953,,+,
NC_000001.11,BestRefSeq,exon,109542422,109547260,,+,
NC_000001.11,BestRefSeq,exon,109539872,109539953,,+,
NC_000001.11,BestRefSeq,exon,109542422,109544639,,+,
NC_000001.11,BestRefSeq,exon,109545311,109547260,,+,
NC_000001.11,BestRefSeq,exon,109548615,109548838,,+,
NC_000001.11,BestRefSeq,exon,109573737,109573779,,+,
NC_000001.11,BestRefSeq,exon,109573896,109574037,,+,
NC_000001.11,BestRefSeq,exon,109579204,109579361,,+,
NC_000001.11,BestRefSeq,exon,109582437,109582565,,+,
NC_000001.11,BestRefSeq,exon,109586216,109586345,,+,
NC_000001.11,BestRefSeq,exon,109586729,109586882,,+,
NC_000001.11,BestRefSeq,exon,109592043,109592255,,+,
NC_000001.11,BestRefSeq,exon,109592345,109600195,,+,
NC_000001.11,BestRefSeq,exon,109598893,109598967,,+,
NC_000001.11,BestRefSeq,exon,109598901,109598923,,+,
NC_000001.11,BestRefSeq,exon,109598940,109598961,,+,
NC_000001.11,BestRefSeq,exon,109619837,109620278,,+,
NC_000001.11,BestRefSeq,exon,109620914,109621266,,+,
NC_000001.11,BestRefSeq,exon,109625303,109625433,,+,
NC_000001.11,BestRefSeq,exon,109625662,109625792,,+,
NC_000001.11,BestRefSeq,exon,109626160,109626228,,+,
NC_000001.11,BestRefSeq,exon,109626319,109626427,,+,
NC_000001.11,BestRefSeq,exon,109626726,109626912,,+,
NC_000001.11,BestRefSeq,exon,109627175,109627316,,+,
NC_000001.11,BestRefSeq,exon,109627429,109627518,,+,
NC_000001.11,BestRefSeq,exon,109627774,109627903,,+,
NC_000001.11,BestRefSeq,exon,109628083,109628277,,+,
NC_000001.11,BestRefSeq,exon,109628364,109628495,,+,
NC_000001.11,BestRefSeq,exon,109628643,109628806,,+,
NC_000001.11,BestRefSeq,exon,109629109,109629235,,+,
NC_000001.11,BestRefSeq,exon,109629327,109629490,,+,
NC_000001.11,BestRefSeq,exon,109629796,109629916,,+,
NC_000001.11,BestRefSeq,exon,109630233,109630406,,+,
NC_000001.11,BestRefSeq,exon,109630683,109630793,,+,
NC_000001.11,BestRefSeq,exon,109630943,109632051,,+,
NC_000001.11,BestRefSeq,exon,109619837,109620278,,+,
NC_000001.11,BestRefSeq,exon,109625303,109625433,,+,
NC_000001.11,BestRefSeq,exon,109625662,109625792,,+,
NC_000001.11,BestRefSeq,exon,109626160,109626228,,+,
NC_000001.11,BestRefSeq,exon,109626319,109626427,,+,
NC_000001.11,BestRefSeq,exon,109626726,109626912,,+,
NC_000001.11,BestRefSeq,exon,109627175,109627316,,+,
NC_000001.11,BestRefSeq,exon,109627429,109627518,,+,
NC_000001.11,BestRefSeq,exon,109627774,109627903,,+,
NC_000001.11,BestRefSeq,exon,109628083,109628277,,+,
NC_000001.11,BestRefSeq,exon,109628364,109628495,,+,
NC_000001.11,BestRefSeq,exon,109628643,109628806,,+,
NC_000001.11,BestRefSeq,exon,109629109,109629235,,+,
NC_000001.11,BestRefSeq,exon,109629327,109629490,,+,
NC_000001.11,BestRefSeq,exon,109629796,109629916,,+,
NC_000001.11,BestRefSeq,exon,109630233,109630406,,+,
NC_000001.11,BestRefSeq,exon,109630683,109630793,,+,
NC_000001.11,BestRefSeq,exon,109630943,109632051,,+,
NC_000001.11,BestRefSeq,exon,109620914,109621266,,+,
NC_000001.11,BestRefSeq,exon,109625662,109625792,,+,
NC_000001.11,BestRefSeq,exon,109626160,109626228,,+,
NC_000001.11,BestRefSeq,exon,109626319,109626427,,+,
NC_000001.11,BestRefSeq,exon,109626726,109626912,,+,
NC_000001.11,BestRefSeq,exon,109627175,109627316,,+,
NC_000001.11,BestRefSeq,exon,109627429,109627518,,+,
NC_000001.11,BestRefSeq,exon,109627774,109627903,,+,
NC_000001.11,BestRefSeq,exon,109628083,109628277,,+,
NC_000001.11,BestRefSeq,exon,109628364,109628495,,+,
NC_000001.11,BestRefSeq,exon,109628643,109628806,,+,
NC_000001.11,BestRefSeq,exon,109629109,109629235,,+,
NC_000001.11,BestRefSeq,exon,109629327,109629490,,+,
NC_000001.11,BestRefSeq,exon,109629796,109629916,,+,
NC_000001.11,BestRefSeq,exon,109630233,109630406,,+,
NC_000001.11,BestRefSeq,exon,109630683,109630793,,+,
NC_000001.11,BestRefSeq,exon,109630943,109632055,,+,
NC_000001.11,BestRefSeq,exon,109621142,109621266,,+,
NC_000001.11,BestRefSeq,exon,109625303,109625433,,+,
NC_000001.11,BestRefSeq,exon,109625662,109625792,,+,
NC_000001.11,BestRefSeq,exon,109626160,109626228,,+,
NC_000001.11,BestRefSeq,exon,109626319,109626427,,+,
NC_000001.11,BestRefSeq,exon,109626726,109626912,,+,
NC_000001.11,BestRefSeq,exon,109627175,109627316,,+,
NC_000001.11,BestRefSeq,exon,109627429,109627518,,+,
NC_000001.11,BestRefSeq,exon,109627774,109627903,,+,
NC_000001.11,BestRefSeq,exon,109628083,109628277,,+,
NC_000001.11,BestRefSeq,exon,109628364,109628495,,+,
NC_000001.11,BestRefSeq,exon,109628643,109628806,,+,
NC_000001.11,BestRefSeq,exon,109629109,109629235,,+,
NC_000001.11,BestRefSeq,exon,109629327,109629490,,+,
NC_000001.11,BestRefSeq,exon,109629796,109629916,,+,
NC_000001.11,BestRefSeq,exon,109630233,109630406,,+,
NC_000001.11,BestRefSeq,exon,109630683,109630793,,+,
NC_000001.11,BestRefSeq,exon,109630943,109632051,,+,
NC_000001.11,BestRefSeq,exon,109624029,109624089,,+,
NC_000001.11,BestRefSeq,exon,109625303,109625433,,+,
NC_000001.11,BestRefSeq,exon,109625662,109625792,,+,
NC_000001.11,BestRefSeq,exon,109626160,109626228,,+,
NC_000001.11,BestRefSeq,exon,109626319,109626427,,+,
NC_000001.11,BestRefSeq,exon,109626726,109626912,,+,
NC_000001.11,BestRefSeq,exon,109627175,109627316,,+,
NC_000001.11,BestRefSeq,exon,109627429,109627518,,+,
NC_000001.11,BestRefSeq,exon,109627774,109627903,,+,
NC_000001.11,BestRefSeq,exon,109628083,109628277,,+,
NC_000001.11,BestRefSeq,exon,109628364,109628495,,+,
NC_000001.11,BestRefSeq,exon,109628643,109628806,,+,
NC_000001.11,BestRefSeq,exon,109629109,109629235,,+,
NC_000001.11,BestRefSeq,exon,109629327,109629490,,+,
NC_000001.11,BestRefSeq,exon,109629796,109629916,,+,
NC_000001.11,BestRefSeq,exon,109630233,109630406,,+,
NC_000001.11,BestRefSeq,exon,109630683,109630793,,+,
NC_000001.11,BestRefSeq,exon,109630943,109632051,,+,
NC_000001.11,BestRefSeq,exon,109656099,109656425,,+,
NC_000001.11,BestRefSeq,exon,109656712,109656787,,+,
NC_000001.11,BestRefSeq,exon,109657215,109657279,,+,
NC_000001.11,BestRefSeq,exon,109657772,109657872,,+,
NC_000001.11,BestRefSeq,exon,109658814,109658909,,+,
NC_000001.11,BestRefSeq,exon,109659000,109659110,,+,
NC_000001.11,BestRefSeq,exon,109661165,109661700,,+,
NC_000001.11,BestRefSeq,exon,109656099,109656425,,+,
NC_000001.11,BestRefSeq,exon,109656712,109656787,,+,
NC_000001.11,BestRefSeq,exon,109657215,109657279,,+,
NC_000001.11,BestRefSeq,exon,109657590,109657671,,+,
NC_000001.11,BestRefSeq,exon,109657772,109657872,,+,
NC_000001.11,BestRefSeq,exon,109658814,109658909,,+,
NC_000001.11,BestRefSeq,exon,109659000,109659110,,+,
NC_000001.11,BestRefSeq,exon,109665011,109665497,,+,
NC_000001.11,BestRefSeq,exon,109656099,109656425,,+,
NC_000001.11,BestRefSeq,exon,109656712,109656787,,+,
NC_000001.11,BestRefSeq,exon,109657215,109657279,,+,
NC_000001.11,BestRefSeq,exon,109657590,109657671,,+,
NC_000001.11,BestRefSeq,exon,109657772,109657872,,+,
NC_000001.11,BestRefSeq,exon,109658814,109658909,,+,
NC_000001.11,BestRefSeq,exon,109659000,109659110,,+,
NC_000001.11,BestRefSeq,exon,109661165,109661700,,+,
NC_000001.11,BestRefSeq,exon,109668057,109668151,,+,
NC_000001.11,BestRefSeq,exon,109668425,109668500,,+,
NC_000001.11,BestRefSeq,exon,109668925,109668989,,+,
NC_000001.11,BestRefSeq,exon,109669290,109669371,,+,
NC_000001.11,BestRefSeq,exon,109669471,109669571,,+,
NC_000001.11,BestRefSeq,exon,109671287,109671382,,+,
NC_000001.11,BestRefSeq,exon,109671473,109671583,,+,
NC_000001.11,BestRefSeq,exon,109681809,109681834,,+,
NC_000001.11,BestRefSeq,exon,109683207,109683997,,+,
NC_000001.11,BestRefSeq,exon,109668057,109668151,,+,
NC_000001.11,BestRefSeq,exon,109668425,109668500,,+,
NC_000001.11,BestRefSeq,exon,109668925,109668989,,+,
NC_000001.11,BestRefSeq,exon,109669290,109669371,,+,
NC_000001.11,BestRefSeq,exon,109669471,109669571,,+,
NC_000001.11,BestRefSeq,exon,109671287,109671382,,+,
NC_000001.11,BestRefSeq,exon,109671473,109671583,,+,
NC_000001.11,BestRefSeq,exon,109674747,109675286,,+,
NC_000001.11,BestRefSeq,exon,109687817,109687909,,+,
NC_000001.11,BestRefSeq,exon,109688170,109688245,,+,
NC_000001.11,BestRefSeq,exon,109688673,109688737,,+,
NC_000001.11,BestRefSeq,exon,109689048,109689129,,+,
NC_000001.11,BestRefSeq,exon,109689225,109689325,,+,
NC_000001.11,BestRefSeq,exon,109690271,109690366,,+,
NC_000001.11,BestRefSeq,exon,109690454,109690564,,+,
NC_000001.11,BestRefSeq,exon,109693206,109693745,,+,
NC_000001.11,BestRefSeq,exon,109687817,109687909,,+,
NC_000001.11,BestRefSeq,exon,109688170,109688245,,+,
NC_000001.11,BestRefSeq,exon,109688673,109688737,,+,
NC_000001.11,BestRefSeq,exon,109689048,109689129,,+,
NC_000001.11,BestRefSeq,exon,109689225,109689325,,+,
NC_000001.11,BestRefSeq,exon,109690271,109690366,,+,
NC_000001.11,BestRefSeq,exon,109693206,109693745,,+,
NC_000001.11,BestRefSeq,exon,109712251,109712348,,+,
NC_000001.11,BestRefSeq,exon,109712618,109712693,,+,
NC_000001.11,BestRefSeq,exon,109713119,109713183,,+,
NC_000001.11,BestRefSeq,exon,109713484,109713565,,+,
NC_000001.11,BestRefSeq,exon,109713661,109713761,,+,
NC_000001.11,BestRefSeq,exon,109714947,109715042,,+,
NC_000001.11,BestRefSeq,exon,109715130,109715240,,+,
NC_000001.11,BestRefSeq,exon,109717337,109718268,,+,
NC_000001.11,BestRefSeq,exon,109910849,109911062,,+,
NC_000001.11,BestRefSeq,exon,109914259,109914381,,+,
NC_000001.11,BestRefSeq,exon,109915634,109915696,,+,
NC_000001.11,BestRefSeq,exon,109917293,109917463,,+,
NC_000001.11,BestRefSeq,exon,109921847,109921994,,+,
NC_000001.11,BestRefSeq,exon,109923166,109924190,,+,
NC_000001.11,BestRefSeq,exon,109924776,109924828,,+,
NC_000001.11,BestRefSeq,exon,109925147,109925202,,+,
NC_000001.11,BestRefSeq,exon,109928852,109930992,,+,
NC_000001.11,BestRefSeq,exon,109910849,109911062,,+,
NC_000001.11,BestRefSeq,exon,109914259,109914381,,+,
NC_000001.11,BestRefSeq,exon,109915634,109915696,,+,
NC_000001.11,BestRefSeq,exon,109917293,109917463,,+,
NC_000001.11,BestRefSeq,exon,109921847,109921994,,+,
NC_000001.11,BestRefSeq,exon,109924060,109924190,,+,
NC_000001.11,BestRefSeq,exon,109924776,109924828,,+,
NC_000001.11,BestRefSeq,exon,109925147,109925202,,+,
NC_000001.11,BestRefSeq,exon,109928852,109930992,,+,
NC_000001.11,BestRefSeq,exon,109910849,109911062,,+,
NC_000001.11,BestRefSeq,exon,109914259,109914381,,+,
NC_000001.11,BestRefSeq,exon,109915634,109915696,,+,
NC_000001.11,BestRefSeq,exon,109917293,109917463,,+,
NC_000001.11,BestRefSeq,exon,109921847,109921994,,+,
NC_000001.11,BestRefSeq,exon,109923166,109924190,,+,
NC_000001.11,BestRefSeq,exon,109924776,109924828,,+,
NC_000001.11,BestRefSeq,exon,109925147,109925202,,+,
NC_000001.11,BestRefSeq,exon,109926063,109926744,,+,
NC_000001.11,BestRefSeq,exon,109910849,109911062,,+,
NC_000001.11,BestRefSeq,exon,109914259,109914381,,+,
NC_000001.11,BestRefSeq,exon,109915634,109915696,,+,
NC_000001.11,BestRefSeq,exon,109917293,109917463,,+,
NC_000001.11,BestRefSeq,exon,109921847,109921994,,+,
NC_000001.11,BestRefSeq,exon,109923166,109923711,,+,
NC_000001.11,BestRefSeq,exon,109924060,109924190,,+,
NC_000001.11,BestRefSeq,exon,109924776,109924828,,+,
NC_000001.11,BestRefSeq,exon,109925147,109925202,,+,
NC_000001.11,BestRefSeq,exon,109984765,109985543,,+,
NC_000001.11,BestRefSeq,exon,110009034,110009145,,+,
NC_000001.11,BestRefSeq,exon,110011214,110011357,,+,
NC_000001.11,BestRefSeq,exon,110012362,110012462,,+,
NC_000001.11,BestRefSeq,exon,110012897,110012999,,+,
NC_000001.11,BestRefSeq,exon,110014763,110014857,,+,
NC_000001.11,BestRefSeq,exon,110015425,110015531,,+,
NC_000001.11,BestRefSeq,exon,110016344,110016460,,+,
NC_000001.11,BestRefSeq,exon,110016667,110016730,,+,
NC_000001.11,BestRefSeq,exon,110017495,110017583,,+,
NC_000001.11,BestRefSeq,exon,110017946,110018016,,+,
NC_000001.11,BestRefSeq,exon,110018373,110018467,,+,
NC_000001.11,BestRefSeq,exon,110018552,110018650,,+,
NC_000001.11,BestRefSeq,exon,110019051,110019119,,+,
NC_000001.11,BestRefSeq,exon,110019548,110019626,,+,
NC_000001.11,BestRefSeq,exon,110020731,110020851,,+,
NC_000001.11,BestRefSeq,exon,110021674,110023742,,+,
NC_000001.11,BestRefSeq,exon,109984765,109985172,,+,
NC_000001.11,BestRefSeq,exon,110009034,110009145,,+,
NC_000001.11,BestRefSeq,exon,110011214,110011357,,+,
NC_000001.11,BestRefSeq,exon,110012362,110012462,,+,
NC_000001.11,BestRefSeq,exon,110012897,110012999,,+,
NC_000001.11,BestRefSeq,exon,110014763,110014857,,+,
NC_000001.11,BestRefSeq,exon,110015425,110015531,,+,
NC_000001.11,BestRefSeq,exon,110016344,110016460,,+,
